199503180003,1995,3,18,"",0,"",201,4,East Asia,Taipei,Taipei,25.091075,121.559834,1,0,"","",1,1,1,0,"","",0,0,0,1,Assassination,"","","","",7,Government (Diplomatic),45,"Diplomatic Personnel (outside of embassy, consulate)",Govt,Diplomat Lee Suajon,184,South Korea,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",9,Melee,23,Knife or Other Sharp Object,"","","","","","","","","","","","",Knife,0,"","",1,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199510100002,1995,10,10,"",0,"",201,4,East Asia,Taipei,Taipei,25.091075,121.559834,1,0,"","",1,1,1,0,"","",0,0,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,78,"Procession/Gathering (funeral, wedding, birthday, religious)",Govt,National Day Celebrations,201,Taiwan,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199512010003,1995,12,1,"",0,"",201,4,East Asia,Taipei,Taipei,25.091075,121.559834,1,0,"","",1,1,1,0,"","",0,0,0,3,Bombing/Explosion,"","","","",2,Government (General),17,Head of State,Govt,REsidence of Pres. Lee Teng-hui,201,Taiwan,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,1,"","","","","","","","","","","",6,Explosives,15,Vehicle,"","","","","","","","","","","","",Truck bomb,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199601060001,1996,1,6,"",0,"",201,4,East Asia,Taipei,Taipei,25.091075,121.559834,1,0,"","",1,1,1,-9,"","",0,1,0,4,Hijacking,"","","","",6,Airports & Aircraft,42,Aircraft (not at an airport),TransAsia Airways,Airbus-321,201,Taiwan,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",1,1,"","","","","","","","","","","",7,Fake Weapons,"","","","","","","","","","","","","","",Fake bomb,0,"","",0,"","",0,"","","","",1,194,0,"","","",Taiwan,0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199607220009,1996,7,22,"",0,"",201,4,East Asia,Kinmen,Quemoy,24.436667,118.318333,1,0,"","",1,1,1,-9,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Govt,County officials,201,Taiwan,"","","","","","","","","","","","","","","","",Chinese Illegal Immigrant,"","","","","","",0,"","",0,1,"","","","","","","","","","","",7,Fake Weapons,"","","","","","","","","","","","","","",Fake bomb,0,"","",0,"","",0,"","","","",1,5,0,"","","",Taiwan,1,682000,"","","","","","","","","","","",PGIS,1,1,0,1,""
199610180001,1996,10,18,"",0,"",201,4,East Asia,Taipei,Taipei,25.091075,121.559834,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",3,Police,23,Police Patrol (including vehicles and convoys),Govt,Police jeep,201,Taiwan,"","","","","","","","","","","","","","","","",Anti-Nuclear extremists,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","","",0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199611210005,1996,11,21,"",0,"",201,4,East Asia,"",T'ao-yuan,24.25692,121.262332,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",2,Government (General),14,Judge/Attorney/Court,Govt,County magistrate and 8 others,201,Taiwan,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,2,"","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Firearm,8,"","",1,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199611300010,1996,11,30,"",0,"",201,4,East Asia,Kaohsiung,Kaohsiung,22.617778,120.301389,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",22,Violent Political Party,109,Party Official/Candidate/Other Personnel,Democratic Progressive Party (DPP),Member: Peng Wan-ju,201,Taiwan,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",9,Melee,23,Knife or Other Sharp Object,"","","","","","","","","","","","",Knife,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199703100002,1997,3,10,"",0,"",201,4,East Asia,Kaohsiung,Kaohsiung,22.617778,120.301389,1,0,"","",0,1,1,1,2,Other Crime Type,0,1,0,4,Hijacking,"","","","",6,Airports & Aircraft,42,Aircraft (not at an airport),Far Eastern Air Transport,Boeing 757,201,Taiwan,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",1,1,"","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"",0,0,"",0,0,"","","","",1,158,0,0,"","",Taiwan,0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200104020004,2001,4,2,"",0,"",201,4,East Asia,Taoyuan (County),T'ao-yuan,24.25692,121.262332,1,0,"","04/02/2001: An unidentified assailant threw a Molotov cocktail at a school in Taoyuan, Taiwan, killing two and injuring 18 more.",1,1,1,1,2,Other Crime Type,0,1,0,7,Facility/Infrastructure Attack,"","","","",8,Educational Institution,49,School/University/Educational Building,School,"An illegal school in Taoyuan, Taiwan",201,Taiwan,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,1,0,0,"","","","","","","","","",8,Incendiary,18,Arson/Fire,"","","","","","","","","","","","",A Molotov cocktail was used in this incident.,2,0,0,18,0,0,-9,4,Unknown,"","",0,"","","","","","","","","","","","","","","",Police were searching for Chung Teh-chu for questioning.,"�2 Killed, 18 Injured in Firebomb Attack at Taiwan School,� Hong Kong AFP, April 2, 2001.","�Man Throws Molotov Cocktail Into School, Kills 2, Injures 16,� Hong Kong AFP, April 2, 2001.","",CETIS,-9,-9,0,-9,""
