198106160001,1981,6,16,"",0,"",49,2,Central America & Caribbean,San Jose,San Jose,9.933333,-84.083333,1,0,"","",1,1,1,0,"","",0,1,0,5,Hostage Taking (Barricade Incident),"","","","",8,Educational Institution,50,Other Personnel,"",Residence of President of the Association of Secondary Teachers,49,Costa Rica,"","","","","","","","","","","","","","","","",Student Front of the People,"","","","","","",0,"","",0,6,"","","","","","","","","","","",5,Firearms,3,Handgun,"","","","","","","","","","","","",Pistol,0,"","",0,"","",0,"","","","",1,1,0,"","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198106160003,1981,6,16,"",0,"",49,2,Central America & Caribbean,San Jose,San Jose,9.933333,-84.083333,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",3,Police,23,Police Patrol (including vehicles and convoys),"",Police Patrol,49,Costa Rica,"","","","","","","","","","","","","","","","",Student Front of the People,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,"","","","","","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198106160004,1981,6,16,"",0,"",49,2,Central America & Caribbean,San Jose,San Jose,9.933333,-84.083333,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",3,Police,23,Police Patrol (including vehicles and convoys),"",Police Patrol,49,Costa Rica,"","","","","","","","","","","","","","","","",Student Front of the People,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",0,"","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198110290002,1981,10,29,"",0,"",49,2,Central America & Caribbean,San Jose,San Jose,9.933333,-84.083333,1,0,"","",1,1,1,0,"","",0,1,0,4,Hijacking,"","","","",6,Airports & Aircraft,42,Aircraft (not at an airport),Sansa company,"Aircraft C212 Aviocar, Spanish built",49,Costa Rica,"","","","","","","","","","","","","","","","",Nicaraguan Democratic Anti-Communist Movement,"","","","","","",0,"","",0,5,"","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Firearm,0,"","",0,"","",0,"","","","",0,"","","","","Costa Rica, San Jose","Costa Rica, San Jose",0,"","","","","",7,Unknown,-99,"","","","",PGIS,1,1,0,1,""
198202010002,1982,2,1,"",0,"",49,2,Central America & Caribbean,Cartago,Tres Rios,9.908558,-83.987587,1,0,"","",1,1,1,-9,"","",0,0,0,6,Hostage Taking (Kidnapping),"","","","",1,Business,"","",own firm,"Roberto Palomo Salazar, industrialist",49,Costa Rica,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,5,"","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",3,"",3,1,"","",0,"","","","",1,1,0,"","","",Costa Rica,1,0,"","","","",5,Successful Rescue,"","","","","",PGIS,-9,-9,0,-9,""
198202210002,1982,2,21,"",0,"",49,2,Central America & Caribbean,San Jose,San Jose,9.933333,-84.083333,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",17,Terrorists/Non-State Militia,"","","",Home of Fernando Chamorro (opponent of Saudinista Govt),145,Nicaragua,"","","","","","","","","","","","","","","","",Sandinistas,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",2,"","",1,3,Minor (likely < $1 million),30000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,0,1,1,""
198207030001,1982,7,3,"",0,"",49,2,Central America & Caribbean,San Jose,San Jose,9.933333,-84.083333,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",6,Airports & Aircraft,43,Airline Officer/Personnel,"",offices of Honduran air service (SAHSA),88,Honduras,"","","","","","","","","","","","","","","","",Farabundo Marti National Liberation Front (FMLN),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,3,Minor (likely < $1 million),50000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,1,1,""
198208040001,1982,8,4,"",0,"",49,2,Central America & Caribbean,"",Limon,9.989424,-83.037394,1,0,"","",1,1,1,-9,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,73,Vehicles/Transportation,"",Vehicle,49,Costa Rica,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",6,"","",1,3,Minor (likely < $1 million),5000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198211090002,1982,11,9,"",0,"",49,2,Central America & Caribbean,San Jose,San Jose,9.933333,-84.083333,1,0,"","",1,1,1,0,"","",0,0,0,6,Hostage Taking (Kidnapping),"","","","",1,Business,4,Multinational Corporation,Mitsubishi Plant in San Jose,"Tesuji Kosuga, president",101,Japan,"","","","","","","","","","","","","","","","",Farabundo Marti National Liberation Front (FMLN),Central American Revolutionary Workers Party (PRTC),"","","","","",0,"","",0,5,"","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",1,"",1,1,"",1,0,"","","","",1,1,0,"","","",Costa Rica,1,0,"","","","","","","","","","","",PGIS,1,1,1,1,""
198211110012,1982,11,11,"",0,"",49,2,Central America & Caribbean,San Jose,La Laja,9.933619,-84.167992,1,0,"","",1,1,1,-9,"","",0,0,0,6,Hostage Taking (Kidnapping),"","","","",20,Unknown,"","","","unknown (a couple), unknown occupation",49,Costa Rica,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",0,"","",0,"","","","",1,2,0,"","","",Costa Rica,0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198309300003,1983,9,30,"",0,"",49,2,Central America & Caribbean,San Jose,San Jose,9.933333,-84.083333,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",7,Government (Diplomatic),45,"Diplomatic Personnel (outside of embassy, consulate)","",Residence of British Ambassador,216,Great Britain,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,4,"","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Firearm,0,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
198310020002,1983,10,2,"",0,"",49,2,Central America & Caribbean,San Jose,San Jose,9.933333,-84.083333,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",7,Government (Diplomatic),45,"Diplomatic Personnel (outside of embassy, consulate)",British Ambassador,Residence,216,Great Britain,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,"","","","","","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
198312120014,1983,12,12,"",0,"",49,2,Central America & Caribbean,"",Escazu,9.912214,-84.138237,1,0,"","",1,1,1,-9,"","",0,0,0,2,Armed Assault,"","","","",7,Government (Diplomatic),45,"Diplomatic Personnel (outside of embassy, consulate)","",U.S. Embassy Guards,217,United States,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,2,"","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearms,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
198407260005,1984,7,26,"",0,"",49,2,Central America & Caribbean,"",Liberia,10.63065,-85.440079,1,0,"","",1,1,1,0,"","",0,1,0,9,Unknown,"","","","",2,Government (General),21,Government Building/Facility/Office,"",Appaloosa purebred horse livestock fair owned by friends of Sandinist govt,49,Costa Rica,"","","","","","","","","","","","","","","","",Costa Rican Peoples' Army (EPC),"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",0,"","",1,"","","",Damages: killed horse (livestock fair),0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198410010003,1984,10,1,"",0,"",49,2,Central America & Caribbean,San Jose,San Jose,9.933333,-84.083333,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,3,Bank/Commerce,"",bank of Costa Rica,49,Costa Rica,"","","","","","","","","","","","","","","","",Revolutionary Workers Party,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,3,Minor (likely < $1 million),20000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
