198303260010,1983,3,26,"",0,"",88,2,Central America & Caribbean,"",Nacaome,13.534297,-87.488039,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,"","","","",4,Military,29,Military Unit/Patrol/Convoy,"",Military Unit,88,Honduras,"","","","","","","","","","","","","","","","",Sandinistas,"","","","","","",0,"","",0,4,"","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,1,"","",0,"","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
198303280006,1983,3,28,"",0,"",88,2,Central America & Caribbean,Valle,Nacaome,13.534297,-87.488039,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,"","","","",4,Military,29,Military Unit/Patrol/Convoy,"",Military Unit,88,Honduras,"","","","","","","","","","","","","","","","",Farabundo Marti National Liberation Front (FMLN),"","","","","","",0,"","",0,10,"","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,1,"","",1,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
198303300005,1983,3,30,"",0,"",88,2,Central America & Caribbean,Yoro,El Progreso,15.4,-87.8,1,0,"","",1,1,1,-9,"","",0,1,0,1,Assassination,"","","","",14,Private Citizens & Property,82,Labor Union Related,Labor Union,Officials,88,Honduras,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,2,"","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,4,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198304250004,1983,4,25,"",0,"",88,2,Central America & Caribbean,El Paraiso,Las Canas,13.819793,-86.545874,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,"","","","",4,Military,29,Military Unit/Patrol/Convoy,"",Military Unit,145,Nicaragua,"","","","","","","","","","","","","","","","",Nicaraguan Democratic Force (FDN),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,"","","","","","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,0,1,1,""
198305170007,1983,5,17,"",0,"",88,2,Central America & Caribbean,Cortes,San Pedro Sula,15.50167,-88.02774,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,1,Assassination,"","","","",4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",105th Infantry Brigade,Sublieutenant German Luis Sanchez Paredes,88,Honduras,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,2,"","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198308230002,1983,8,23,"",0,"",88,2,Central America & Caribbean,Francisco Morazan,Tegucigalpa,14.0833,-87.2167,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",2,Government (General),18,"Government Personnel (excluding police, military)",Hondoras President Suazo Cordova,"Carlos Jeronimo Castro, Bodyguard and Chanffeur",88,Honduras,"","","","","","","","","","","","","","","","",Lorenzo Zelaya Revolutionary Front (LZRF),Popular Revolutionary Front,"","","","","",1,"","",0,"","","","","","","","","","","","",5,Firearms,3,Handgun,"","","","","","","","","","","","",Pistol,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198308230005,1983,8,23,"",0,"",88,2,Central America & Caribbean,Cortes,San Pedro Sula,15.50167,-88.02774,1,0,"","",1,1,1,-9,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,79,"Public Area (garden, parking lot, garage, beach, public building, camp)","","abandoned Chale building under construction,1st and 3rd aves across from *",88,Honduras,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198308250007,1983,8,25,"",0,"",88,2,Central America & Caribbean,"",La Ceiba,15.766786,-86.833055,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,4,Multinational Corporation,"",offices of Standard fruit company,217,United States,"","","","","","","","","","","","","","","","",Cinchoneros Popular Liberation Movement,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
198308280004,1983,8,28,"",0,"",88,2,Central America & Caribbean,Francisco Morazan,La Zompapera,13.729643,-87.569391,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,"","","","",4,Military,29,Military Unit/Patrol/Convoy,"",Military Unit,145,Nicaragua,"","","","","","","","","","","","","","","","",Nicaraguan Democratic Force (FDN),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,16,"","","","","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,0,1,1,""
198308290006,1983,8,29,"",0,"",88,2,Central America & Caribbean,Cortes,San Pedro Sula,15.50167,-88.02774,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,1,Gas/Oil/Electric,"",industrial gas company,88,Honduras,"","","","","","","","","","","","","","","","",Cinchoneros Popular Liberation Movement,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,"","","","","","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,1,0,1,""
198309030002,1983,9,3,"",0,"",88,2,Central America & Caribbean,Olancho,Piedras Azules,14.581397,-85.555186,2,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,"","","","",4,Military,29,Military Unit/Patrol/Convoy,"",Military Unit,88,Honduras,"","","","","","","","","","","","","","","","",Morazanist Front for the Liberation of Honduras (FMLH),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,10,"","",0,"","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198309060006,1983,9,6,"",0,"",88,2,Central America & Caribbean,Cortes,San Pedro Sula,15.50167,-88.02774,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",3,Police,22,"Police Building (headquarters, station, school)","",Public Security Force Installation,88,Honduras,"","","","","","","","","","","","","","","","",Cinchoneros Popular Liberation Movement,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,"","","","","","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,1,0,1,""
198309070004,1983,9,7,"",0,"",88,2,Central America & Caribbean,"",La Lima,15.433,-87.917,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",6,Airports & Aircraft,44,Airport,"",Ramon Villeda Morales Airport,88,Honduras,"","","","","","","","","","","","","","","","",Cinchoneros Popular Liberation Movement,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,"","","","","","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,1,0,1,""
198309070005,1983,9,7,"",0,"",88,2,Central America & Caribbean,Atlantida,La Ceiba,15.766786,-86.833055,1,0,"","",1,1,1,-9,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,7,Retail/Grocery/Bakery,"","Distribuidora Atlantida, S.A. (Automobile Agency)at end of San Isidro Ave",88,Honduras,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198309070007,1983,9,7,"",0,"",88,2,Central America & Caribbean,Olancho,Arimis,14.752578,-85.986703,1,0,"","",1,1,1,-9,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",14,Private Citizens & Property,77,Laborer (General)/Occupation Identified,Health center,"unknown name, nurse in charge",88,Honduras,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,5,"","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","","","","","","","",0,"","","","",1,1,0,"","","",Honduras,0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198309080004,1983,9,8,"",0,"",88,2,Central America & Caribbean,Cortes,San Pedro Sula,15.50167,-88.02774,1,0,"","",1,1,1,-9,"","",0,0,0,3,Bombing/Explosion,"","","","",1,Business,3,Bank/Commerce,"",Building (Formerly owned by La Financiera Bank-Banfiran),88,Honduras,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198309110002,1983,9,11,"",0,"",88,2,Central America & Caribbean,Olancho,Unknown,14.581397,-85.555186,4,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,"","","","",4,Military,29,Military Unit/Patrol/Convoy,"",Military Unit,88,Honduras,"","","","","","","","","","","","","","","","",Morazanist Front for the Liberation of Honduras (FMLH),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,11,"","",0,"","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198309120001,1983,9,12,"",0,"",88,2,Central America & Caribbean,Cortes,San Pedro Sula,15.50167,-88.02774,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",6,Airports & Aircraft,43,Airline Officer/Personnel,"",LACSA (Costa Rican Airlines);Pan Am;LANSA(Honduran National Airline Office),49,Costa Rica,"","","","","","","","","","","","","","","","",Cinchoneros Popular Liberation Movement,"","","","","","",1,"","",0,"","","","","","","","","","","","",6,Explosives,28,Dynamite/TNT,"","","","","","","","","","","","",Dynamite,"","","","","","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
198309180005,1983,9,18,"",0,"",88,2,Central America & Caribbean,"",Catacamas district,14.581397,-85.555186,3,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,"","","","",4,Military,29,Military Unit/Patrol/Convoy,"",Military Unit,88,Honduras,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,1,"","",0,"","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198309180006,1983,9,18,"",0,"",88,2,Central America & Caribbean,Olancho,Unknown,14.581397,-85.555186,4,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,"","","","",4,Military,29,Military Unit/Patrol/Convoy,"",Military Unit,88,Honduras,"","","","","","","","","","","","","","","","",Morazanist Front for the Liberation of Honduras (FMLH),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,10,"","",0,"","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198309220004,1983,9,22,"",1,9/24/1983,88,2,Central America & Caribbean,Cortes,San Pedro Sula,15.50167,-88.02774,1,0,"","",1,1,1,-9,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",8,Educational Institution,48,Teacher/Professor/Instructor,Regional University Center of the North (CURN),"Joaquin Portillo, 40, professor  / leftist",88,Honduras,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,3,"","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",1,"","",0,"","","","",1,1,0,"","","",Honduras,0,"","","","","",2,Hostage(s) released by perpetrators,1,"","","","",PGIS,-9,-9,0,-9,""
198309250002,1983,9,25,"",0,"",88,2,Central America & Caribbean,Cortes,San Pedro Sula,15.50167,-88.02774,1,0,"","",1,1,1,-9,"","",0,0,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,79,"Public Area (garden, parking lot, garage, beach, public building, camp)","",Plaza Cristal Commercial Center,88,Honduras,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198309250003,1983,9,25,"",0,"",88,2,Central America & Caribbean,Francisco Morazan,Tegucigalpa,14.0833,-87.2167,1,0,"","",1,1,1,-9,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Honduras Christian Democratic party,"Miguel Ortiz, widely known leader",88,Honduras,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,3,"","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","","","","","","","",0,"","","","",1,1,0,"","","",Honduras,0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198309260002,1983,9,26,"",0,"",88,2,Central America & Caribbean,Olancho,Las Perlas de Cuyamel,14.581397,-85.555186,2,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,"","","","",4,Military,29,Military Unit/Patrol/Convoy,"",Military Unit,88,Honduras,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,16,"","",0,"","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198310010002,1983,10,1,"",0,"",88,2,Central America & Caribbean,Francisco Morazan,La Zompapera,13.729643,-87.569391,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,"","","","",4,Military,29,Military Unit/Patrol/Convoy,"",Military Unit,145,Nicaragua,"","","","","","","","","","","","","","","","",Nicaraguan Democratic Force (FDN),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,"","","",4,"","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,0,1,1,""
198310180005,1983,10,18,"",0,"",88,2,Central America & Caribbean,Francisco Morazan,Tegucigalpa,14.0833,-87.2167,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",7,Government (Diplomatic),46,Embassy/Consulate,"",Parking lot for US Embassy and Consulate Vehicles,217,United States,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
198311060002,1983,11,6,"",0,"",88,2,Central America & Caribbean,El Paraiso,Las Champas,13.84316,-86.516276,2,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,75,Village/City/Town/Suburb,"",in Las Champas,88,Honduras,"","","","","","","","","","","","","","","","",Sandinistas,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,7,Grenade,"","","","","","","","","","","","",Grenade,2,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
198311260002,1983,11,26,"",0,"",88,2,Central America & Caribbean,Choluteca,Minas de Cacanuya,13.44323,-86.747431,1,0,"","",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",1,Business,"","",Local,"Diaz Padilla, Andres Salgado, German Salgado;  Brick Layers",88,Honduras,"","","","","","","","","","","","","","","","",Sandinist People's Army (EPS),"","","","","","",0,"","",0,20,"","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",1,"","","","","",0,"","","","",1,3,0,"","","",Honduras,0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
198401070004,1984,1,7,"",0,"",88,2,Central America & Caribbean,Francisco Morazan,Tegucigalpa,14.0833,-87.2167,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",7,Government (Diplomatic),46,Embassy/Consulate,"",Chilean Embassy,43,Chile,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,28,Dynamite/TNT,6,Explosives,16,Unknown Explosive Type,"","","","","","","","",Explosive; Dynamite,0,"","",0,"","",1,"","","","Damages: explosion/dynamite, broken windows, damaged building, gate (Embassy)",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
198403260006,1984,3,26,"",0,"",88,2,Central America & Caribbean,Cortes,San Pedro Sula,15.50167,-88.02774,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",7,Government (Diplomatic),46,Embassy/Consulate,"","Salvadoran Consulate, in Rio de Piedra dist",61,El Salvador,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
198403260017,1984,3,26,"",0,"",88,2,Central America & Caribbean,Francisco Morazan,Tegucigalpa,14.0833,-87.2167,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,"","","","",4,Military,28,Military Recruiting Station/Academy,"",Army offices training center,88,Honduras,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,"","","","","","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198403260018,1984,3,26,"",0,"",88,2,Central America & Caribbean,Francisco Morazan,Tegucigalpa,14.0833,-87.2167,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),14,Judge/Attorney/Court,"",supreme court,88,Honduras,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,1,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198403260019,1984,3,26,"",0,"",88,2,Central America & Caribbean,Cortes,San Pedro Sula,15.50167,-88.02774,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",3,Police,22,"Police Building (headquarters, station, school)","",police station in Barandillas neighborhood,88,Honduras,"","","","","","","","","","","","","","","","",Cinchoneros Popular Liberation Movement,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",1,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,1,0,1,""
198403260020,1984,3,26,"",0,"",88,2,Central America & Caribbean,Cortes,San PEdro Sula,15.50167,-88.02774,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",3,Police,22,"Police Building (headquarters, station, school)","",police station in Medina neighborhood,88,Honduras,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,"","","","","","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198404100006,1984,4,10,"",0,"",88,2,Central America & Caribbean,Francisco Morazan,Tegucigalpa,14.0833,-87.2167,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",7,Government (Diplomatic),46,Embassy/Consulate,"",Salvadoran Embassy,61,El Salvador,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,3,Minor (likely < $1 million),15000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
198405140009,1984,5,14,"",0,"",88,2,Central America & Caribbean,Colon,Tocoa,15.65397,-86.006172,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",2,Government (General),18,"Government Personnel (excluding police, military)","In Sinaloa, Colon Dept.","Alejandro Puerto Calix, Regional Chief of INA (National Agrarian Institute)",88,Honduras,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Firearm,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198406100002,1984,6,10,"",0,"",88,2,Central America & Caribbean,Rivas,El Jocote,11.338119,-85.852984,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,"","","","",4,Military,29,Military Unit/Patrol/Convoy,"",Military Unit,145,Nicaragua,"","","","","","","","","","","","","","","","",Democratic Revolutionary Alliance (ARDE),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,0,1,1,""
198406120007,1984,6,12,"",0,"",88,2,Central America & Caribbean,"",Cololaca,14.30645,-88.880188,1,0,"","",1,1,1,-9,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",14,Private Citizens & Property,76,House/Apartment/Residence,"",Home,88,Honduras,"","","","","","","","","","","","","","","","",Salvadoran Guerrillas,"","","","","","",1,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,6,Explosives,7,Grenade,"","","","","","","","",M-16; Grenades,3,"","",0,"","",1,"","","","Damages: explosion/grenade, damaged residence, stole 6,000 limpiras",1,2,0,0,"","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
198408180002,1984,8,18,"",0,"",88,2,Central America & Caribbean,Francisco Morazan,Tegucigalpa,14.0833,-87.2167,1,0,"","",1,1,1,0,"","",0,0,0,3,Bombing/Explosion,"","","","",6,Airports & Aircraft,44,Airport,"",Airport,88,Honduras,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198409170004,1984,9,17,"",0,"",88,2,Central America & Caribbean,Francisco Morazan,Tegucigalpa,14.0833,-87.2167,1,0,"","",1,1,1,0,"","",0,1,0,5,Hostage Taking (Barricade Incident),"","","","",10,Journalists & Media,54,Radio Journalist/Staff/Facility,"",Tegucigalpa Cadera Audio Video,88,Honduras,"","","","","","","","","","","","","","","","",Morazanist Front for the Liberation of Honduras (FMLH),"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","",Seized,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198503000001,1985,3,0,"",0,"",88,2,Central America & Caribbean,Francisco Morazan,Tegucigalpa,14.0833,-87.2167,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,11,Entertainment/Cultural/Stadium/Casino,"",Le Volcanique discoteque,88,Honduras,"","","","","","","","","","","","","","","","",Morazanist Front for the Liberation of Honduras (FMLH),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","","","","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198505070023,1985,5,7,"",0,"",88,2,Central America & Caribbean,El Paraiso,Unknown,14.073693,-86.418731,4,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,"","","","",4,Military,29,Military Unit/Patrol/Convoy,"",Military Unit,145,Nicaragua,"","","","","","","","","","","","","","","","",Nicaraguan Democratic Force (FDN),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,5,"","",0,"","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,0,1,1,""
198507040023,1985,7,4,"",0,"",88,2,Central America & Caribbean,El Paraiso,El Jicaro,13.83415,-86.7127,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,75,Village/City/Town/Suburb,"",the community,88,Honduras,"","","","","","","","","","","","","","","","",Sandinist People's Army (EPS),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)","","","","","","","","","","","","",Mortar,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
198507040024,1985,7,4,"",0,"",88,2,Central America & Caribbean,El Paraiso,Alauca,13.852833,-86.685301,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,75,Village/City/Town/Suburb,"",the community,88,Honduras,"","","","","","","","","","","","","","","","",Sandinist People's Army (EPS),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)","","","","","","","","","","","","",Mortar,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
198507040025,1985,7,4,"",0,"",88,2,Central America & Caribbean,El Paraiso,Matapalo,13.826472,-86.701744,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,75,Village/City/Town/Suburb,"",the community,88,Honduras,"","","","","","","","","","","","","","","","",Sandinist People's Army (EPS),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)","","","","","","","","","","","","",Mortar,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
