198905240009,1989,5,24,"",0,"",196,3,South America,Brokopondo,Wakabasee,4.914966,-55.157887,2,0,"","",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",14,Private Citizens & Property,75,Village/City/Town/Suburb,govt,village of Wakabasee,196,Suriname,"","","","","","","","","","","","","","","","",Brunswijk Jungle Commando,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,8,Incendiary,"","","","","","","","","","",Automatic firearm; Incendiary,0,"","",0,"","",1,3,Minor (likely < $1 million),50000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198905300014,1989,5,30,"",0,"",196,3,South America,Sipaliwini,Lombe,4.372402,-55.805092,2,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,75,Village/City/Town/Suburb,govt,Nyun Combe village,196,Suriname,"","","","","","","","","","","","","","","","",Brunswijk Jungle Commando,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198905300015,1989,5,30,"",0,"",196,3,South America,Brokopondo,Brownsweg,5.017,-55.167,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,75,Village/City/Town/Suburb,govt,Bronswg village,196,Suriname,"","","","","","","","","","","","","","","","",Brunswijk Jungle Commando,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,4,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198905300016,1989,5,30,"",0,"",196,3,South America,Brokopondo,Klaaskreek,5.180168,-55.079662,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,75,Village/City/Town/Suburb,govt,Klaaskreek village,196,Suriname,"","","","","","","","","","","","","","","","",Brunswijk Jungle Commando,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198906010011,1989,6,1,"",0,"",196,3,South America,Paramaribo,Paramaribo,5.82789,-55.17622,2,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",9,Food or Water Supply,52,Water Supply,Surinam Aluminum Co.,AFOBKA Hydroelectric Dam,196,Suriname,"","","","","","",217,United States,"","","","","","","","",Brunswijk Jungle Commando,"","","","","","",0,"","",0,40,"","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",0,"","",1,"","","","",1,26,0,"","","","",0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
198908250009,1989,8,25,"",0,"",196,3,South America,Paramaribo,Paramaribo,5.82789,-55.17622,1,0,"","",1,1,1,-9,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,"","","",business firm,196,Suriname,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198909010019,1989,9,1,"",0,"",196,3,South America,Sipaliwini,Apoera,5.167541,-57.169418,1,0,"","",1,1,1,-9,"","",0,1,0,4,Hijacking,"","","","",6,Airports & Aircraft,42,Aircraft (not at an airport),Gum air,Aircraft  (Cessna),196,Suriname,"","","","","","","","","","","","","","","","",Surinamese Amerindians,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",0,"","",0,"","","","",1,-99,0,"","","",Suriname,0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198909010020,1989,9,1,"",0,"",196,3,South America,Coronie,Unknown,5.694327,-56.292938,4,0,"","",1,1,1,-9,"","",0,1,0,4,Hijacking,"","","","",11,Maritime,57,Civilian Maritime,"",Ferry Boat on Coppename River,196,Suriname,"","","","","","","","","","","","","","","","",Surinamese Amerindians,"","","","","","",0,"","",0,15,"","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",1,"","",0,"","",0,"","","","",1,-99,0,"","",En route Nickerie to Paramaribo,En route Nickerie to Paramaribo,0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198910120021,1989,10,12,"",0,"",196,3,South America,Marowijne,Moengo,5.616667,-54.4,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",16,Telecommunication,"","",Telesur (Telecomm. Co. state owned),plant,196,Suriname,"","","","","","","","","","","","","","","","",National Liberation Union,"","","","","","",0,"","",0,30,"","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198910120022,1989,10,12,"",0,"",196,3,South America,Marowijne,Moengo,5.616667,-54.4,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",1,Business,5,Industrial/Textiles/Factory,Surinam Aluminum Co.,plant,196,Suriname,"","","","","","",217,United States,"","","","","","","","",National Liberation Union,"","","","","","",0,"","",0,30,"","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
198910240008,1989,10,24,"",0,"",196,3,South America,Marowijne,Moengo,5.600972,-54.416442,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",11,Maritime,60,Port,Ferryboat Co.,Ferryboat Pier,196,Suriname,"","","","","","","","","","","","","","","","",Tucayana Amerindians,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
