197804240002,1978,4,24,"",0,"",145,2,Central America & Caribbean,Esteli,Esteli,13.08956,-86.354361,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,"",Home of Liberal Party Deputy Rene Molina,145,Nicaragua,"","","","","","","","","","","","","","","","",Sandinista National Liberation Front (FSLN),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,3,Handgun,8,Incendiary,18,Arson/Fire,"","","","","","","","",Pistols; Arson,"","","","","","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197806030006,1978,6,3,"",0,"",145,2,Central America & Caribbean,Managua,Managua,12.103822,-86.267014,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,"","","",Building,145,Nicaragua,"","","","","","","","","","","","","","","","",Sandinista National Liberation Front (FSLN),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",1,"","",1,3,Minor (likely < $1 million),3000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197807090002,1978,7,9,"",0,"",145,2,Central America & Caribbean,Carazo,Jinotepe,11.84962,-86.19903,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,"","","","",4,Military,35,Military Transportation/Vehicle (excluding convoys),"",Military Jeep,145,Nicaragua,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,3,"","",2,"","",1,3,Minor (likely < $1 million),1000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
197807120001,1978,7,12,"",0,"",145,2,Central America & Caribbean,Managua,Managua,12.103822,-86.267014,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,"","Residence, Liberal Party Leader, Adolfo Diaz Corraies",145,Nicaragua,"","","","","","","","","","","","","","","","",Sandinista National Liberation Front (FSLN),"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197807120002,1978,7,12,"",0,"",145,2,Central America & Caribbean,Managua,Managua,12.103822,-86.267014,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",2,Government (General),21,Government Building/Facility/Office,"","Residence, Econ. Min. Roger Blandon",145,Nicaragua,"","","","","","","","","","","","","","","","",Sandinista National Liberation Front (FSLN),"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197807220001,1978,7,22,"",0,"",145,2,Central America & Caribbean,Managua,Managua,12.103822,-86.267014,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),17,Head of State,"",Pesidential quarters,145,Nicaragua,"","","","","","","","","","","","","","","","",Sandinista National Liberation Front (FSLN),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)","","","","","","","","","","","","",Rockets,0,"","",0,"","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197808020007,1978,8,2,"",0,"",145,2,Central America & Caribbean,Managua,Managua,12.103822,-86.267014,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",2,Government (General),18,"Government Personnel (excluding police, military)","","Residence of Foreign Minister, Julio Quintana",145,Nicaragua,"","","","","","","","","","","","","","","","",Sandinista National Liberation Front (FSLN),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",0,"","",1,3,Minor (likely < $1 million),500,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197808220002,1978,8,22,"",0,"",145,2,Central America & Caribbean,Managua,Managua,12.103822,-86.267014,1,0,"","",1,1,1,0,"","",0,1,0,5,Hostage Taking (Barricade Incident),"","","","",2,Government (General),21,Government Building/Facility/Office,"",National Palace,145,Nicaragua,"","","","","","","","","","","","","","","","",Sandinista National Liberation Front (FSLN),"","","","","","",0,"","",0,12,"","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,6,Explosives,16,Unknown Explosive Type,"","","","","","","","",Automatic firearm; Explosives,4,"","",6,"","",1,4,Unknown,"","",1,1200,0,"","","","",1,10000000,"",500000,"","","","","","","","","",PGIS,0,0,0,0,""
197809130003,1978,9,13,"",0,"",145,2,Central America & Caribbean,Managua,Managua,12.103822,-86.267014,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",6,Airports & Aircraft,44,Airport,"",Airport,145,Nicaragua,"","","","","","","","","","","","","","","","",Sandinista National Liberation Front (FSLN),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",0,"","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197809160002,1978,9,16,"",0,"",145,2,Central America & Caribbean,Managua,Managua,12.103822,-86.267014,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",10,Journalists & Media,53,Newspaper Journalist/Staff/Facility,Wovedadis Newspaper,"Mario Jofre Estrada, editor",83,Guatemala,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
197809180004,1978,9,18,"",0,"",145,2,Central America & Caribbean,Unknown,Unknown,"","",5,0,"","",1,1,1,-9,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,social christian party,"Roger Miranda Gomez, president",145,Nicaragua,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","","","","","","","",0,"","","","",1,1,0,"","","",Nicaragua,0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
197810090008,1978,10,9,"",0,"",145,2,Central America & Caribbean,Leon,Leon,12.43257,-86.881204,1,0,"","",1,1,1,0,"","",0,1,0,5,Hostage Taking (Barricade Incident),"","","","",10,Journalists & Media,54,Radio Journalist/Staff/Facility,"",Ondas Populares (radio),145,Nicaragua,"","","","","","","","","","","","","","","","",Sandinista National Liberation Front (FSLN),"","","","","","",0,"","",0,4,"","","","","","","","","","","",5,Firearms,3,Handgun,"","","","","","","","","","","","",Pistol,0,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
