199706050003,1997,6,5,"",0,"",90,9,Eastern Europe,Budapest,Budapest,47.498406,19.040758,1,0,"","",1,1,1,-9,"","",1,1,0,3,Bombing/Explosion,"","","","",1,Business,7,Retail/Grocery/Bakery,"",Car dealerships,90,Hungary,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,"199706050003, 199706050004, 199706050004, 199706050005, 199706050006"
199706050004,1997,6,5,"",0,"",90,9,Eastern Europe,Budapest,Budapest,47.498406,19.040758,1,0,"","",1,1,1,-9,"","",1,1,0,3,Bombing/Explosion,"","","","",1,Business,7,Retail/Grocery/Bakery,"",Car dealerships,90,Hungary,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,"199706050003, 199706050004, 199706050005, 199706050006"
199706050005,1997,6,5,"",0,"",90,9,Eastern Europe,Budapest,Budapest,47.498406,19.040758,1,0,"","",1,1,1,-9,"","",1,1,0,3,Bombing/Explosion,"","","","",1,Business,7,Retail/Grocery/Bakery,"",Car dealerships,90,Hungary,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,"199706050005, 199706050003, 199706050004, 199706050004, 199706050006"
199706050006,1997,6,5,"",0,"",90,9,Eastern Europe,Budapest,Budapest,47.498406,19.040758,1,0,"","",1,1,1,-9,"","",1,1,0,3,Bombing/Explosion,"","","","",1,Business,7,Retail/Grocery/Bakery,"",Car dealerships,90,Hungary,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,"199706050006, 199706050003, 199706050004, 199706050004, 199706050005"
199706150008,1997,6,15,"",0,"",90,9,Eastern Europe,Budapest,Budapest,47.498406,19.040758,1,0,"","",1,1,1,0,"","",0,0,0,3,Bombing/Explosion,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,office of Alliance of Free Democrates,Political Party,90,Hungary,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199708050009,1997,8,5,"",0,"",90,9,Eastern Europe,Szabolcs-Szatmar-Bereg,Nyiregyhaza district,48.032723,22.04378,3,1,"","",1,1,1,-9,"","",0,1,0,8,Unarmed Assault,"","","","",14,Private Citizens & Property,"","","",Trailor of British visitors,216,Great Britain,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,3,"","","","","","","","","","","",9,Melee,21,Blunt Object,"","","","","","","","","","","","",Clubs,1,"","",1,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199708300008,1997,8,30,"",0,"",90,9,Eastern Europe,Budapest,Budapest,47.498406,19.040758,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",1,Business,2,Restaurant/Bar/Caf�,"",Cocktail bar,90,Hungary,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,1,"","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Firearm,0,"","",1,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199803160001,1998,3,16,"",0,"",90,9,Eastern Europe,Budapest (Capital City),Budapest,47.498406,19.040758,1,0,"","03/16/1998: A bomb blast occurred in the Budapest, Hungary, home of Jozsef Torgyan, the Leader of the Independent Smallholders' Party (FKGP) in an attempt to assassinate him. No one was injured and there was no claim of responsibility for the attack.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,1,Assassination,"","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Independent Smallholders' Party (FKGP),Independent Smallholders' Party (FKGP) Leader Jozsef Torgyan,90,Hungary,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"","",0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",The bomb had 4.4 pounds of explosives.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),"","The explosion broke all doors in the house, tore out garage doors and damaged six cars in the vicinity.",0,"","","","","","","","","","","","","","","","Torgyan and his wife Maria Cseh, a FKGP deputy, were sleeping when the bomb exploded.","�Bomb blast targets Hungarian opposition leader,� Agence France Presse, March 17, 1998.","�Bombing at opposition on head�s home political terrorism,� Hungarian Radio, March 17, 1998.","",CETIS,-9,-9,0,-9,""
199806140001,1998,6,14,"",0,"",90,9,Eastern Europe,Budapest (Capital City),Budapest,47.498406,19.040758,1,0,"","06/14/1998: A bomb exploded at the Fidesz (Federation of Young Democrats - Hungarian Civic Party) in Budapest, Hungary. No casualties or damage was reported. Fidesz was the winner of the May 1998 parliamentary elections and Independent Smallholders' Party chairman Jozsef Torgyan believed that the attack was committed by those who do not want to accept the election results.",1,1,1,1,2,Other Crime Type,0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Fidesz (Federation of Young Democrats) Hungarian Civic Party,Fidesz Headquarters,90,Hungary,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","","",0,0,0,0,0,0,1,3,Minor (likely < $1 million),"","",0,"","","","","","","","","","","","","","","","","�Bomb Explodes at Young Democrats' Headquarters,� BBC, June 16, 1998.","","",CETIS,-9,-9,0,-9,""
200106180003,2001,6,18,"",0,"",90,9,Eastern Europe,Seventh District,Budapest,47.498406,19.040758,1,0,"No. 10, a residence on Dembinszky Street","06/18/2001: A prominent businessman was assassinated after a bomb, planted outside the gate of his residence, exploded in Budapest, Seventh District, Hungary around 10:30pm.  A young woman with the man was wounded in the attack, and serious damage was done to the residence and  vehicles in the vicinity of the explosion.  Although no group claimed responsibility for the attack, sources suggested this attack might have been related to a previous attempt made on the man's life two years before.",0,1,1,1,2,Other Crime Type,0,1,0,3,Bombing/Explosion,"","","","",1,Business,"","",A prominent businessman,A prominent businessman,90,Hungary,"","","","","","","","","","","","","","","","",Unknown,"","","","","","Although the specific motive for this attack was unknown, sources suggested that this incident might have been related to a previous assassination attempt made on the man's life two years previously.",0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",The bomb was described as powerful.,1,0,0,1,0,0,1,4,Unknown,"",The residence's windows and door were damaged and the explosion caused a gas leak.  Five vehicles in the vicinity were also damaged.,0,"","","","","","","","","","","","","","","",The residence seemed to be an apartment complex.,"\"\"\"Man killed",woman injured in bombing,"\"\" Associated Press",June 19,"2001.\"","\"\"\"One killed",one injured by bomb blast largest in past two years,"\"\" Hungarian Radio",June 19
